key,base_cer,dom_cer,delta,has_digit,ref,base_hyp,dom_hyp
AIHub_LowQualityPhoneVoice_valid__24840,38.46153846153847,7.6923076923076925,-30.769230769230774,False,네 전화 받았습니다 엔씨에스 교육 상담센터입니다,네 전화로 갔습니다 엠씨 엠씨 교육선란센터입니다,네 전화받았습니다 엔씨에스 교육 상담 센터입니다
AIHub_LowQualityPhoneVoice_valid__24866,23.333333333333332,23.333333333333332,0.0,False,서울이요 어 강남 송파 강동 쪽이면 더 좋을 것 같아요,서울이 가면 송사와 강동 쪽이면 더 좋을 것 같아요,서울이요 어 관람이 신사와 감동 쪽이면 더 좋을 것 같아요
AIHub_LowQualityPhoneVoice_valid__24878,26.785714285714285,0.0,-26.785714285714285,False,훈련 참여 유형에 따라 금액이 조금씩 다르니 고용센터에 연락하시면 자세한 사항 안내받으실 수 있습니다,소연 사 년 유형에 따라 김에게 조금씩 다를 일 고용센터에 연락하시며 자세한 사항한테 받으실 수 있습니다,훈련 참여 유형에 따라 금액이 조금씩 다르니 고용센터에 연락하시면 자세한 사항 안내받으실 수 있습니다
AIHub_LowQualityPhoneVoice_valid__24890,16.27906976744186,2.3255813953488373,-13.953488372093023,False,어 딱이네요 유통 쪽으로 공부를 하고 싶었거든요 그럼 언제부터 들을 수 있나요,오 딱이네요 그 통적으로 공부를 하고 싶었거든요 그럼 언제부터 쓰실 수 있나요,오 딱이네요 유통 쪽으로 공부를 하고 싶었거든요 그럼 언제부터 들을 수 있나요
AIHub_LowQualityPhoneVoice_valid__24928,47.05882352941176,5.88235294117647,-41.17647058823529,False,어 괜찮네요 몇 시간짜리 인가요,네 시간짜리인가요,어 괜찮네요 몇 시간짜리인가요
AIHub_LowQualityPhoneVoice_valid__24941,45.65217391304348,2.1739130434782608,-43.47826086956522,False,농산 식품 유통 직무는 엔씨에스 직무 분류에 해당하며 관련 훈련도 개설되어 있습니다,농살식금 육종지물이 에스엘스 지물별로 해당하며 관람훈련도 개개되어 있습니다,농산 제품 유통 직무는 엔씨에스 직무 분류에 해당하며 관련 훈련도 개설되어 있습니다
AIHub_LowQualityPhoneVoice_valid__24943,16.666666666666664,3.3333333333333335,-13.33333333333333,False,네 물론입니다 현재 온라인 강의로 농산물 품질 관리자를 위한 농산물 유통론 훈련이 개설되어 있는데 어떠신가요,네 물론입니다 현재 온라인 강의로 농산물 품질관리사를 위하 농산물 유통론의 협의 제설이 되어 있는데 어떠신가요,네 물론입니다 현재 온라인 강의로 농산물 품질 관리사를 위한 농산물 유통물 훈련이 개설되어 있는데 어떠신가요
AIHub_LowQualityPhoneVoice_valid__24949,31.818181818181817,4.545454545454546,-27.27272727272727,False,어 네 그건 잘 모르겠네요 연락해 볼게요,어 네 그건 잘 모르겠는데 연락 드리고 올게요,어 네 그건 잘 모르겠네 연락해 볼게요
AIHub_LowQualityPhoneVoice_valid__24960,16.9811320754717,3.7735849056603774,-13.20754716981132,False,네 안녕하세요 제가 수산물 유통업에 종사 중인데 혹시 수산물 품질 관리 관련 법령 교육도 있나요,안녕하세요 제가 수산물 유통업을 종사 중인데 혹시 수산물 품질 관련 공룡교육도 있나요,안녕하세요 제가 수산물 유통업에 종사 중인데 혹시 수산물 품질 관리 관련 법령 교육도 있나요
AIHub_LowQualityPhoneVoice_valid__24961,35.483870967741936,0.0,-35.483870967741936,False,수산물 법령 말씀이신가요 원하시는 훈련 지역이 있으신가요,수산물 범용 말씀이신가요 원하는 셰어 회원 셰어께 있으신가요,수산물 법령 말씀이신가요 원하시는 훈련 지역이 있으신가요
AIHub_LowQualityPhoneVoice_valid__24965,30.0,1.6666666666666667,-28.333333333333332,False,총 훈련비는 십만 육천 구백 이십 원입니다만 자비 부담액은 일반 훈련생 기준 사만 이천 칠백 칠십 원 입니다,초훈련비를 십 만 육천 구백 이십 원입니다만 답이 부담획의 일반불량 생기준 삼 만 이십 점 칠백 칠십 원입니다,총 훈련비는 십만 육천 구백 이십 원입니다만 자비 부담액은 일반 훈련생 기준 사만 이천 칠백 칠십 원입니다
AIHub_LowQualityPhoneVoice_valid__24973,46.666666666666664,0.0,-46.666666666666664,False,더 궁금하신 점은 없으신가요,공간하신 여러분 없으신가요,더 궁금하신 점은 없으신가요
AIHub_LowQualityPhoneVoice_valid__24984,36.666666666666664,11.11111111111111,-25.555555555555554,False,해당 훈련 과정은 케이크 아이싱부터 데코레이션 기술 습득과 무스 케이크 등의 다양한 디저트 품목을 교육하여 베이커리 현장에 맞는 인력 양성을 목표로 하고 있습니다,세상 훈련 가정의 케이크 알신부터 데크노이전 디스트스틱과 무주케익 구움과다 설치 등의 다양한 디저트북들과 교육하여 베이커리 현장에 맞는 인력의 앙성의 목표를 하고 있습니다,해당 훈련 과정은 케이크 아이싱부터 데코레이션 기술 습득과 무스 케이크 구움과 달 타이트 등의 다양한 디저트 품목을 교육하여 베이커리 현장에 맞는 인력 양성을 목표로 하고 있습니다
AIHub_LowQualityPhoneVoice_valid__24993,41.46341463414634,7.317073170731707,-34.14634146341463,False,근로 장려금 수급자의 자비 부담 금액은 십 삼만 오천 구백 사십 원 입니다,교육장�력은 수급사에 자비 두 단계메금 십 삼 일 오천 구백 사십 원입니다,근로장려금 수급자의 자비 부담금액은 십 삼만 오천 구백 사십 원입니다
AIHub_LowQualityPhoneVoice_valid__24994,15.384615384615385,0.0,-15.384615384615385,False,네 알겠습니다 수고하세요,네 알겠습니다 안녕하세요,네 알겠습니다 수고하세요
AIHub_LowQualityPhoneVoice_valid__24996,30.0,10.0,-20.0,False,네 전화 받았습니다,네 잘 와받았습니다,네 전화받았습니다
AIHub_LowQualityPhoneVoice_valid__25005,35.294117647058826,0.0,-35.294117647058826,False,네 그렇습니다 훈련 목표에 마카롱 쿠키 민간 자격증을 취득할 수 있다고 명시가 되어 있습니다,네 그렇습니다 소요 목표의 마카롱 후기 링칸바이로 수행을 수백할 수 있다고 정신을 되어 있습니다,네 그렇습니다 훈련 목표에 마카롱 쿠키 민간 자격증을 취득할 수 있다고 명시가 되어 있습니다
AIHub_LowQualityPhoneVoice_valid__25006,29.82456140350877,14.035087719298245,-15.789473684210526,False,아 그럼 받고 싶어요 어 위치가 마산 제과 제빵 하 전문 학원이라고 하셨죠 언제부터 며칠간 하는 건가요,아 그럼 받고 싶어요 위치가 마산지사지방 정문 허건이라고 하시죠 언제부터 위치가 하는 건가요,아 그럼 받고 싶어요 어 위치가 마산 제사 직방 전문 학원이라고 하셨죠 언제부터 매칭을 하는 건가요
AIHub_LowQualityPhoneVoice_valid__25007,21.12676056338028,2.8169014084507045,-18.309859154929576,False,훈련 기간은 십 이 월 십 삼 일부터 십 이 월 이십 팔 일까지 입니다 총 십 이 일간 하루 네 시간씩 수업이 진행될 예정입니다,술영대단은 시 개월 삼 일부터 십 이 월 이십 팔 일까지입니다 총 십 이 일 날 하루 네 시간씩 수업이 진행될 내덤입니다,훈련 기간은 십 이 월 십 삼 일부터 십 이 월 이십 팔 일까지입니다 총 십 이 일 간 하루 네 시간씩 수업이 진행될 예정입니다
AIHub_LowQualityPhoneVoice_valid__25019,40.0,0.0,-40.0,False,네 물론입니다 지역이 어떻게 되시나요,네 물론입니다 저희 업계 어떻게 되시기 바요,네 물론입니다 지역이 어떻게 되시나요
AIHub_LowQualityPhoneVoice_valid__25035,26.666666666666668,0.0,-26.666666666666668,False,더 궁금하신 점은 없으신가요,이거 궁금하신 사람은 없으신가요,더 궁금하신 점은 없으신가요
AIHub_LowQualityPhoneVoice_valid__25039,28.57142857142857,3.571428571428571,-25.0,False,내일 배움 카드로 받는 교육 문의 드리는 거 맞나요,일대용 카드로 받는 교육문이 열리는 것 맞나요,내일 배움 카드로 받는 교육 문의드리는 거 맞나요
AIHub_LowQualityPhoneVoice_valid__25048,37.5,0.0,-37.5,False,일 월까지는 월요일 화요일 주 이 회 수업이 진행되고 이 월부터는 주 오 회 진행됩니다,이화일 카펜이 월요일 화요일 주 이 에서 진행되고 이화 조판은 주 오에 진행됩니다,일 월까지는 월요일 화요일 주 이 회 수업이 진행되고 이 월부터는 주 오 회 진행됩니다
AIHub_LowQualityPhoneVoice_valid__25066,20.0,5.0,-15.0,False,훈련 시간은 총 백 사십 시간 입니다,시간 시간은 평 백 사십 시간입니다,훈련 시간은 총 백 사십 시간입니다
AIHub_LowQualityPhoneVoice_valid__25076,16.216216216216218,0.0,-16.216216216216218,False,해당 훈련의 경우 수강생 평균 연령대가 사십 일 세로 나와 있습니다,해당 훈련의 경우 수강세의 현금 연령대가 사실 일세로 나와 있습니다,해당 훈련의 경우 수강생 평균 연령대가 사십 일 세로 나와 있습니다
AIHub_LowQualityPhoneVoice_valid__25078,46.666666666666664,0.0,-46.666666666666664,False,더 궁금하신 점은 없으신가요,아 건강하신 상황은 아프신가요,더 궁금하신 점은 없으신가요
AIHub_LowQualityPhoneVoice_valid__25086,10.344827586206897,6.896551724137931,-3.448275862068966,False,수강생 연령이 언 보통 어느 정도인지 알 수 있을까요,수강생 연령 아 교통 어느 정도인지 알 수 있을까요,수강생 연령 아 보통 어느 정도인지 알 수 있을까요
AIHub_LowQualityPhoneVoice_valid__25087,35.714285714285715,23.809523809523807,-11.904761904761909,False,저번에 어르신들만 있는 클래스에 들어갔어서 친구 한 명 못 사귄게 아쉬워서요,어벌의 어르신들만 있는 클래스에 들어가서 송영윤 못 찾는 게 아쉬워서는,저번에 어르신들만 있는 클래스에 들어갔어서 신고하면 못 받은 게 아까워서요
AIHub_LowQualityPhoneVoice_valid__25097,7.8431372549019605,1.9607843137254901,-5.88235294117647,False,네 저녁 먹고 가면 시간이 되겠네요 그럼 십 삼 일 간 서른 아홉 시간을 수강하면 되는 거죠,이 저녁 먹고 가는 시간이 되겠네요 그럼 십 삼 시간 서른 아홉 시간을 수강하면 되는 거죠,네 저녁 먹고 가는 시간이 되겠네요 그럼 십 삼 일 간 서른 아홉 시간을 수강하면 되는 거죠
AIHub_LowQualityPhoneVoice_valid__25111,21.568627450980394,5.88235294117647,-15.686274509803923,False,제가 자청해서 이 강의를 듣기도 했습니다만 모르는 게 많네요 이게 강남에서 진행되는 것 맞죠,제가 자폭에서 강의를 듣기로 했습니다만 모르는 게 맞네요 이게 강남에서 주는 데는 것 같죠,제가 자평에서 이 강의를 듣기로 했습니다만 모르는 게 많네요 이게 강남에서 진행되는 것 맞죠
AIHub_LowQualityPhoneVoice_valid__25132,21.73913043478261,0.0,-21.73913043478261,False,다름이 아니라 수강 신청을 하게 되었는데요,다른 게 아니라 처음 신청을 하게 되었는데요,다름이 아니라 수강 신청을 하게 되었는데요
AIHub_LowQualityPhoneVoice_valid__25139,28.749999999999996,3.75,-24.999999999999996,False,저랑 비슷하겠네요 그럼 교육 기간은 이십 일 년 십 이 월 이십 이 일에서 이십 이 년 이 월 이십 삼 일까지인 건 맞나요 무슨 요일에 수업이죠,나랑 비슷하겐요 그럼 교육기관은 이십 일 년 체제와 이십 이 일에서 이십 이 년 이십 팔 일까지인 거잖아요 그 승용일에 수업이죠,나랑 비슷하겠네요 그럼 교육 기간은 이십 일 년 십 이 월 이십 이 일에서 이십 이 년 이 월 이십 삼 일까지인 거 맞나요 무슨 요일의 수업이죠
AIHub_LowQualityPhoneVoice_valid__25141,27.27272727272727,0.0,-27.27272727272727,False,어 이 수업을 들으면,어 육 점을 들으면,어 이 수업을 들으면
AIHub_LowQualityPhoneVoice_valid__25153,0.0,0.0,0.0,False,네 맞습니다,네 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25171,30.64516129032258,0.0,-30.64516129032258,False,괜찮네요 그럼 교육 기간은 이십 일 년 십 이 월 이십 삼 일에서 이십 이 년 오 월 십 팔 일까지인 것 맞나요,감사합니다 그럼 기숙시간은 육 일 일 현 시 대월 이십 삼 일 에서 육 이십 이 년 오 월 십 팔 일까지인 것 같나요,괜찮네요 그럼 교육 기간은 이십 일 년 십 이 월 이십 삼 일에서 이십 이 년 오 월 십 팔 일까지인 것 맞나요
AIHub_LowQualityPhoneVoice_valid__25176,21.62162162162162,0.0,-21.62162162162162,False,나중에 이 수업을 듣고 방송 프로그램의 통신 신호를 조절하기 위하여,마지막 날 수업을 듣고 방송 프로그램에 성신 증거를 조절하기 위하여,나중에 이 수업을 듣고 방송 프로그램의 통신 신호를 조절하기 위하여
AIHub_LowQualityPhoneVoice_valid__25187,0.0,0.0,0.0,False,네 감사합니다,네 감사합니다,네 감사합니다
AIHub_LowQualityPhoneVoice_valid__25193,25.0,41.66666666666667,16.66666666666667,False,취업률이 어떻게 될까요,해연년이 어떻게 될까요,시험 연휴 어떻게 될까요
AIHub_LowQualityPhoneVoice_valid__25204,33.33333333333333,0.0,-33.33333333333333,False,점심시간 오십 분입니다,금 삼 시간 오십 분입니다,점심시간 오십 분입니다
AIHub_LowQualityPhoneVoice_valid__25211,0.0,0.0,0.0,False,네 맞습니다,네 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25212,15.789473684210526,0.0,-15.789473684210526,False,질문할 거 다 물어봤어요 고맙습니다,고물을 거 다 물어봤어요 고맙습니다,질문할 거 다 물어봤어요 고맙습니다
AIHub_LowQualityPhoneVoice_valid__25217,17.647058823529413,3.9215686274509802,-13.725490196078432,False,근처로 수업을 들으러 가고 싶습니다 디자인과 코딩을 하는 웹 퍼블리셔인가 뭐 있다던데 뭘까요,금사로 수업을 데리러 가고 싶습니다 디자인과 코딩을 하는 웹 터블리션인가 뭐 있다 던지 볼까요,군사로 수업을 들으러 가고 싶습니다 디자인과 코딩을 하는 웹 퍼블리셔인가 뭐 있다던데 뭘까요
AIHub_LowQualityPhoneVoice_valid__25218,35.294117647058826,19.11764705882353,-16.176470588235297,False,강남 그림 컴퓨터 아카데미의 유아이 유엑스 반응형 웹 디자인 퍼블리셔 디자인과 코딩 양성 과정 일을 말씀하시는 것 같습니다,그럼 그럼 컴퓨터과 대비에 유 아일 유 엑스의 가능형 유티다인 벨 퍼블리셔 디자인과 코딩 영상 과장 일을 말씀하시는 것 같습니다,강남 그린 컴퓨터과 제외의 유 아이 유 엑스 가능형 육 디자인 벌 퍼블리셔 디자인과 코딩 양성 과정 일을 말씀하시는 것 같습니다
AIHub_LowQualityPhoneVoice_valid__25223,16.666666666666664,0.0,-16.666666666666664,False,네 맞습니다,어 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25253,20.0,20.0,0.0,False,그럼 이를 기반으로,그런 이들 기반으로,그럼 일을 기반으로
AIHub_LowQualityPhoneVoice_valid__25261,33.33333333333333,0.0,-33.33333333333333,False,네 좋은 하루 보내세요,네 조언하러 보내세요,네 좋은 하루 보내세요
AIHub_LowQualityPhoneVoice_valid__25288,27.27272727272727,0.0,-27.27272727272727,False,그거 오백만 원 정도 나온다던데 맞습니까,그거 오백만 원 정도 나온다고는 빼 봤으니까,그거 오백만 원 정도 나온다던데 맞습니까
AIHub_LowQualityPhoneVoice_valid__25304,8.333333333333332,8.333333333333332,0.0,False,예 좋은 하루 보내세요,네 좋은 하루 보내세요,네 좋은 하루 보내세요
AIHub_LowQualityPhoneVoice_valid__25331,0.0,0.0,0.0,False,네 맞습니다,네 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25373,6.25,4.166666666666666,-2.083333333333334,False,네 아홉 시 이십 분부터 여섯 시까지 진행을 하는데 점심시간은 중간에 사십 분 있습니다,네 아홉 시 시분부터 여섯 시까지 진행을 하는데 점심시간은 중간에 사십 분 있습니다,네 아홉 시 이십 분부터 여섯 시까지 진행을 하는데 점심시간은 중간에 사십 분겠습니다
AIHub_LowQualityPhoneVoice_valid__25384,0.0,0.0,0.0,False,네 맞습니다,네 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25388,10.416666666666668,4.166666666666666,-6.250000000000002,False,게임 그래픽 콘텐츠 제작 지식과 기술을 습득하여 취업을 나중에 할 수 있는지가 궁금해요,핸 그래픽 콘텐츠 대작 기술과 기술을 습득하여 취업을 나중에 할 수 있는지가 궁금해요,게임 그래픽 콘텐츠 제작 기술과 기술을 습득하여 취업을 나중에 할 수 있는지가 궁금해요
AIHub_LowQualityPhoneVoice_valid__25392,4.166666666666666,0.0,-4.166666666666666,False,네 사백 칠십 삼만 오천 오백 육십 원입니다,네 사백 칠십 삼 만 오천 오백 육십 원입니다,네 사백 칠십 삼만 오천 오백 육십 원입니다
AIHub_LowQualityPhoneVoice_valid__25394,0.0,0.0,0.0,False,네 맞습니다,네 맞습니다,네 맞습니다
AIHub_LowQualityPhoneVoice_valid__25398,25.0,11.76470588235294,-13.23529411764706,False,수업일에 알차게 듣고 싶은데 약을 먹어 먹고 있어서 졸음이 옵니다 혹시 녹화된 강의라도 당일만이라도 다시 들을 수 있을까요,수업 이미 알차게 듣고 싶은데 마블 머가 먹고 있다가 도름이 없는다 혹시 녹화 중간 강의라도 강일만이라도 다시 들을 수 있을까요,수업 듣는 알차게 듣고 싶은데 약을 먹어 먹고 있다가 도름이 엽니다 혹시 녹화된 강의라도 당일만이라도 다시 들을 수 있을까요
AIHub_LowQualityPhoneVoice_valid__25400,29.03225806451613,12.903225806451612,-16.12903225806452,False,네 지인이 이걸 듣고 취업했다던데 취업률 알 수 있을까요,네 김용호 인가 얘기 듣고 취업했다던데 취업을 할 수 있을까요,네 주민으로 이걸 듣고 취업했다던데 취업률 알 수 있을까요
AIHub_LowQualityPhoneVoice_valid__25430,0.0,0.0,0.0,False,네 감사합니다,네 감사합니다,네 감사합니다
AIHub_LowQualityPhoneVoice_valid__25433,30.555555555555557,8.333333333333332,-22.222222222222225,False,서울 방송 아카데미 학원의 방송 제작 영상 제작을 수강하고 싶은데,서울 방송 아카데미 학원의 방송여자 영상뷰작을 측정하고 있습니다,서울 방송 아카데미 학원의 방송 영상 제작을 수강하고 싶은데
AIHub_LowQualityPhoneVoice_valid__25434,51.162790697674424,11.627906976744185,-39.53488372093024,False,수업을 들으면 다양한 미디어를 통해 대중들에게 정보 재미 감동을 전달하기 위해,허허해져려면 다양한 뮤지아를 통해 대중들에게 광고 재임의 감정을 담가야 주일 예,수업에 들으면 다양한 미디어를 통해 배송들에게 정보 제니 감동을 전달하기 위해
AIHub_LowQualityPhoneVoice_valid__25458,12.195121951219512,4.878048780487805,-7.317073170731708,False,지인이 여기 연락하면 전액 무료로 교육을 받을 수 있다고 했는데 정말인가요,주님이 여기 연락하면 전액 무료로 들으고 받을 수 있다고 했는데 정말인가요,주민이 여기 연락하면 전액 무료로 교육을 받을 수 있다고 했는데 정말인가요
AIHub_LowQualityPhoneVoice_valid__25460,17.24137931034483,15.517241379310345,-1.724137931034484,False,생각 안 해봤는데 기계는 너무 어려워서 싫고 제가 화분 가꾸는 걸 좋아해서 조경과 관련된 교육이 있을까요,생각 안 해봤는데 기계는 너무 어려웠고 싫고 제가 학원급 보는 걸 좋아하고 조병과 관련된 교육이 있을까요,생각 안 해봤는데 기계는 너무 어려워서 싫고 제가 학원 갖고 오는 걸 좋아해서 조경과 관련된 주의들이 있을까요
AIHub_LowQualityPhoneVoice_valid__25466,12.82051282051282,2.564102564102564,-10.256410256410255,False,네 맞습니다 실제 훈련 일수는 백 십 오 일이며 시간은 팔백 시간입니다,네 맞습니다 실제 훈련이 있으면 백 십 오 일이면 시간은 팔백 시간입니다,네 맞습니다 실제 훈련 일수는 백 십 오 일이면 시간은 팔백 시간입니다
AIHub_LowQualityPhoneVoice_valid__25467,24.444444444444443,2.2222222222222223,-22.22222222222222,False,홈페이지에는 오백 사십 이만 구천 육백 원이라고 나오는데 무료라고 하시지 않았나요,콘텐을 비해는 오백 사십이나 구천 이백 원이라고 나오는 게 무료라고 하시지 않았나요,콘페이지에는 오백 사십 이만 구천 육백 원이라고 나오는데 무료라고 하시지 않았나요
AIHub_LowQualityPhoneVoice_valid__25470,26.744186046511626,9.30232558139535,-17.441860465116278,False,수목 화초등을 재배할 수 있도록 각종 조경용 공구 및 농업 장비를 사용해 녹색 환경 공간을 시공 관리할 수 있는 기능을 습득할 수 있다고 나오는 게 맞나요,그럼 화폐당에 제조할 수 있도록 각종 조오경용공고 및 영업장비를 사용해 목적 성형공간을 실용 관리할 수 있는 진행을 획득할 수 있다고 나오는 데 맞나요,후목 화초 등을 제조할 수 있도록 각종 조경용 공고 및 농업 장비를 사용해 녹색 환경 공간을 시공 관리할 수 있는 기능을 설득할 수 있다고 나오는데 맞나요
AIHub_LowQualityPhoneVoice_valid__25478,51.61290322580645,16.129032258064516,-35.483870967741936,False,공고가 올라오기 전에 관련한 교육 수강 해 보려고 합니다,공고와 연락이 다른 관련한 대입은 있다고 합니다,공고가 올라오기 전에 관련한 교육 수강이라고 합니다
AIHub_LowQualityPhoneVoice_valid__25486,50.0,38.88888888888889,-11.111111111111107,False,매주 일요일에 수업이 있나요 이제,일 년간 수업이 있나요,네 지금 일 교육에 수업이 있나요 이제
AIHub_LowQualityPhoneVoice_valid__25498,22.52252252252252,7.207207207207207,-15.315315315315313,False,제가 엔씨에스 인정 강의를 찾아보는 중인데 구십 프로 이상이 온라인 수업만 검색되어서요 혹시 가장 빨리 참여할 수 있는 대면 수업 중에 마케팅 광고 홍보 관련 강의 있으면 좀 안내해 주실 수 있을까요,제가 엔씨에스 인정 확인을 찾아보는 중인데 그 십 프로 이상이 온라인 수업만 곱게 깨어서요 사실 가장 빨리 참여할 수 있는 대능 수업 중에 마케팅 방법은 홍보 관련 강의점을 적안 내리실 수 있을까요,제가 엔씨에스 인정 강의를 찾아보는 중인데 구십 프로 이상이 온라인 수업만 검색되어서요 혹시 가장 빨리 참여할 수 있는 재난 수업 중에 마케팅 방법 홍보 관련 강의 좀 안내해 주실 수 있을까요
AIHub_LowQualityPhoneVoice_valid__25500,6.666666666666667,6.666666666666667,0.0,False,저는 서울이면 다 괜찮습니다,저는 서울이면 다 괜찮았습니다,저는 서울이면 잘 괜찮습니다
AIHub_LowQualityPhoneVoice_valid__25501,28.235294117647058,3.5294117647058822,-24.705882352941174,False,그러면 십 이 월 이십 일 일부터 일 월 이십 칠 일까지 종로 여성 인력 개발센터에서 진행하는 마케팅 광고 홍보 기획 실무라는 훈련으로 안내 도와드릴까요,그러면 십 이 월 이십 위르미터 일 월 이십 칠 일까지 경료 여성홀려 개발센터에서 전해되는 마케팅 간부 홍보 리액션이라고 휘둔으로 안내 도와드려가요,그러면 십 이 월 이십 이 일부터 일 월 이십 칠 일까지 종로 여성 인력 개발 센터에서 진행하는 마케팅 광고 홍보 기획 실무라고 훈련으로 안내 도와드릴까요
AIHub_LowQualityPhoneVoice_valid__25526,42.857142857142854,0.0,-42.857142857142854,False,거기 엔 엔씨에스 교육 상담 센터인가요,거기 엔 엔치 앤스 교육사는 다 생통인가요,거기 엔 엔씨에스 교육 상담 센터인가요
AIHub_LowQualityPhoneVoice_valid__25530,24.489795918367346,11.224489795918368,-13.265306122448978,False,네 말씀하신 조건에 따라 현재 부산 덕천 미래 컴퓨터 학원에서 수강생 모집 중인 온라인 광고 동영상 포토샵 일러스트 프리미엄 애펙 제작 및 편집이라는 훈련으로 안내 도와드릴까요,네 말씀 드립니다 조건이에 따라 현재 부산 박성리를 컴퓨터 학원에서 수강증 부딪히는 온라인 광고 비용상 포토샵 일러스트 프리미어 에페 제작 오 편집 이라는 훈련으로 안내 도와드릴까요,네 말씀해 주신 조건이에 따라 현재 부산 덕천리네 컴퓨터 학원에서 수강생 모집 중인 온라인 광고 동영상 포토샵 일러스트 프리미어 에펙 제작 모의 편집이라는 훈련으로 안내 도와드릴까요
AIHub_LowQualityPhoneVoice_valid__25540,34.61538461538461,0.0,-34.61538461538461,False,네 혹시 이 수업 수강생 평균 연령대도 나오나요,네 혹시 이석 수강신청 측 연령도가 나오나요,네 혹시 이 수업 수강생 평균 연령대도 나오나요
AIHub_LowQualityPhoneVoice_valid__25548,46.666666666666664,6.666666666666667,-40.0,False,네 알겠습니다 추가 문의 사항은 언제든지 재문의 주시기 바랍니다 대단히 감사합니다,네 알겠습니다 시간 훈사는 언제 드리겠습니다 유치원님 해주시기 바랍니다 재단이 감사합니다,네 알겠습니다 추가 문의 사항은 언제든지 잘 문의해 주시기 바랍니다 대단히 감사합니다
AIHub_LowQualityPhoneVoice_valid__25555,28.888888888888886,14.444444444444443,-14.444444444444443,False,그러면 강남구 테일원로에 위치한 아바스 평생 교육생 교육원에서 진행하는 서비스 강사 양성 및 씨에스 리더 관리자 자격증 취득 과정이라는 훈련으로 안내 도와드릴까요,그러면 강남구 태일인마에 위치한 아박 구평생 교회생 교육원을 지원해 서비스 감사행성의 실습 리더스 관리자 자격증 시습 과정이라는 훈련으로 안내 도와될까요,그러면 강남구 테이블에 위치한 아박 평생 교육원에서 진행하는 서비스 강사 형성 유예 씨에스 리더 관리사 자격증 취득 과정이라는 훈련으로 안내 도와드릴까요
AIHub_LowQualityPhoneVoice_valid__25557,9.090909090909092,0.0,-9.090909090909092,False,훈련 기간은 십 이 월 이십 일부터 일 월 십 사 일까지 총 이십 일간 진행되며,훈련 시간은 십 이 월 이십 일부터 일 월 십 사 일까지 총 이십 일간 주인대며,훈련 기간은 십 이 월 이십 일부터 일 월 십 사 일까지 총 이십 일간 진행되며
AIHub_LowQualityPhoneVoice_valid__25558,22.5,7.5,-15.0,False,매주 월요일부터 금요일까지 오전 아홉 시부터 오후 두 시 삼십 분까지 진행됩니다 중간에 열 두 시부터 열 두 시 삼십 분까지 점심시간이 있습니다,내 주 월요일부터 금요일 일요일 오전 아홉 시 부터 오후 두 시 삼십 분까지 진행됩니다 중간에 열 두 시 부터 오후 두 시 삼십 분까지 진행됩니다,네 주 월요일부터 금요일 두 시 오전 아홉 시부터 오후 두 시 삼십 분까지 진행됩니다 중간에 열 두 시부터 열 두 시 삼십 분까지 점심시간이 있습니다
AIHub_LowQualityPhoneVoice_valid__25563,50.0,16.666666666666664,-33.333333333333336,False,엔씨에스 직무 분류는 고객 관리로 수료됩니다,hs 직무 비론은 고객 발의로 출협입니다,엘씨에스 직무 분류는 고객 관리로 출력입니다
AIHub_LowQualityPhoneVoice_valid__25565,25.252525252525253,7.07070707070707,-18.181818181818183,False,손액에 의한 등록 고객 연락 업무 프로그램 이용 및 신상품 안내 텔레 마케팅을 통한 신규 고객 창출 등의 업무 등을 수행하는 일을 하는 데 도움이 되는 수업을 듣고 싶은 거라서요,프로필에 의한 등록대를 연락 업무 프로그램 이용이 신상 많네 텔레마케팅을 통한 신규 고객 참출생의 업무 등을 실행하는 일을 하는데 소비자는 수업을 듣고 싶은 걸었어요,프로젝에 의한 등록 고객 연락 업무 프로그램 이용 및 신사문 안내 텔레마케팅을 통한 신규 고객 창출 등의 업무 등을 수행하는 일을 하는데 도움이 되는 수업을 듣고 싶은 거라서요
AIHub_LowQualityPhoneVoice_valid__25578,42.62295081967213,31.147540983606557,-11.47540983606557,False,음 그 정도면 나쁘지 않네요 혹시 이 수업은 엔씨에스 어떻게 발급 되나요 리더십 분야는 경영 훈련이라고 하나요,음 그동안 나쁘지 않네요 혹시 이 수업은 nc에서 수입할지 어떻게 발급되나요 육 아홉 십 분 년에 경영 훈련을 받네요,음 그 점은 나쁘지 않네요 혹시 이 수업은 엔씨에스 수업 할지는 어떻게 발급되나요 육 아홉 시 쯤에는 경영 훈련이라고 하나요
AIHub_LowQualityPhoneVoice_valid__25583,34.48275862068966,15.517241379310345,-18.965517241379313,False,네 물론입니다 추가로 코칭 방정식을 활용하여 다양한 상황을 통해 코칭에 적응할 수 있도록 훈련하게 됩니다,네 물론입니다 추가로 꽃을 담근 것을 활용하여 자행의 상황에서의 꽃을을 이용할 수 있도록 표현하게 됩니다,네 물론입니다 추가로 코칭 변경식을 활용하여 다양한 상황에서의 코칭을 조용할 수 있도록 훈련하게 됩니다
